Timestamp, TransactionVolumeUSD
1502928000000,1362840510.69978
1503187200000,758991072.40884
1503446400000,1053263975.41305
1503705600000,687934750.253782
1503964800000,1113343542.50353
1504224000000,1220477319.81695
1504483200000,1452488599.68739
1504742400000,1250684680.98455
1505001600000,849737599.424126
1505260800000,1001341343.71237
1505520000000,755451379.92034
1505779200000,869566641.158497
1506038400000,720084890.797891
1506297600000,992813616.585088
1506556800000,846414368.613928
1506816000000,495152833.454326
1507075200000,611184779.702613
1507334400000,552496903.66649
1507593600000,1189113919.87786
1507852800000,1477309948.05088
1508112000000,1148993979.04203
1508371200000,1435812894.93232
1508630400000,996113498.470227
1508889600000,2093083247.85009
1509148800000,645357529.902608
1509408000000,1557216921.88694
1509667200000,1685749159.21425
1509926400000,1629540869.12293
1510185600000,2366841243.84241
1510444800000,1946782857.0861
1510704000000,2274507065.39276
1510963200000,1967731645.24613
1511222400000,2632881286.5975
1511481600000,2685926757.31595
1511740800000,3382462034.24211
1512000000000,3446153829.33153
1512259200000,2065023836.1632
1512518400000,3394252519.10379
1512777600000,3943426403.66603
1513036800000,5729890455.48235
1513296000000,4219284344.1263
1513555200000,4869203329.46846
1513814400000,3765982142.63797
1514073600000,2531170728.06185
1514332800000,4777859401.98801
1514592000000,3922944907.4099
1514851200000,3339191213.7855
1515110400000,4736424942.20902
1515369600000,4095843401.55246
1515628800000,3733633619.45572
1515888000000,2648247577.87206
1516147200000,2919536905.70861
1516406400000,2591920373.50638
1516665600000,1903407628.40967
1516924800000,2828780181.62246
1517184000000,1802719595.8518
1517443200000,2614260637.5456
1517702400000,1685654407.52098
1517961600000,1651883624.31755
1518220800000,1017797853.82348
1518480000000,1266134857.40392
1518739200000,1066535211.87328
1518998400000,1250363981.08978
1519257600000,2569053251.11412
1519516800000,735383768.774946
1519776000000,2141873922.79825
1520035200000,1044510356.00801
1520294400000,1313036217.13425
1520553600000,1845969389.06628
1520812800000,1128481461.10965
1521072000000,1197812277.26368
1521331200000,817452712.514831
1521590400000,1045367812.30046
1521849600000,623816401.961253
1522108800000,947745397.417293
1522368000000,1222424226.86149
1522627200000,768333587.034114
1522886400000,757321484.524495
1523145600000,563967121.149313
1523404800000,944639313.553063
1523664000000,516931824.839407
1523923200000,933802321.600287
1524182400000,1105686984.46496
1524441600000,1170233453.21339
1524700800000,1356669104.25048
1524960000000,1043832708.35065
1525219200000,1356043112.32921
1525478400000,1032424172.16879
1525737600000,1305599529.85642
1525996800000,1308283132.78675
1526256000000,1877479922.51764
1526515200000,1986371307.18684
1526774400000,505408446.545892
1527033600000,1070131558.32802
1527292800000,433358755.892997
1527552000000,902651076.805139
1527811200000,860640929.266263
1528070400000,781951697.703179
1528329600000,802888675.612286
1528588800000,682579730.014871
1528848000000,1043117695.00437
1529107200000,393367359.714171
1529366400000,717193233.877687
1529625600000,877986505.482454
1529884800000,683034898.67434
1530144000000,717809351.700124
1530403200000,994143368.502515
1530662400000,662808206.668387
1530921600000,370270464.469499
1531180800000,840599276.598201
1531440000000,674548450.327427
1531699200000,747886516.022028
1531958400000,993456134.043958
1532217600000,395927691.401284
1532476800000,1009352100.9677
1532736000000,516574795.872905
1532995200000,916151854.706209
1533254400000,926100823.345805
1533513600000,732204363.485113
1533772800000,939755086.265862
1534032000000,333729799.273728
1534291200000,891860903.410449
1534550400000,375616573.760664
1534809600000,872997532.530483
1535068800000,660537345.458553
1535328000000,788251385.708113
1535587200000,798481940.583074
1535846400000,446514389.352451
1536105600000,945103849.443573
1536364800000,364549896.733295
1536624000000,741261462.953143
1536883200000,739529758.061071
1537142400000,572850819.087677
1537401600000,682414738.538983
1537660800000,335911295.135385
1537920000000,753603397.081026
1538179200000,463385867.587157
1538438400000,826082619.396765
1538697600000,627109174.216566
1538956800000,629275555.877636
1539216000000,887230191.302002
1539475200000,398408927.243372
1539734400000,727254416.70506
1539993600000,688806312.502373
1540252800000,726527353.625848
1540512000000,744611642.283238
1540771200000,894864910.143942
1541030400000,806286748.991908
1541289600000,525975032.809028
1541548800000,854471221.93819
1541808000000,384259934.959002
1542067200000,807686927.071364
1542326400000,1082196428.0914
1542585600000,1021796905.51698
1542844800000,662090854.575515
1543104000000,618633300.615613
1543363200000,807058144.18961
1543622400000,689975479.91139
1543881600000,2465252204.48521
1544140800000,751100109.531282
1544400000000,526990901.514102
1544659200000,597302476.971246
1544918400000,315066374.369889
1545177600000,893184813.801197
1545436800000,303876048.573279
1545696000000,403843192.833081
1545955200000,626362020.822387
1546214400000,476003087.181449
1546473600000,586335098.627541
1546732800000,295057199.362848
1546992000000,630379615.777342
1547251200000,270915665.310548
1547510400000,1270645847.43182
1547769600000,449808595.91667
1548028800000,488189514.450034
1548288000000,477934358.136481
1548547200000,223512708.830142
1548806400000,737418316.862737
1549065600000,315786229.87276
1549324800000,414929550.42717
1549584000000,552614639.038452
1549843200000,512333681.418858
1550102400000,465606911.488956
1550361600000,237971659.056432
1550620800000,696700438.735942
1550880000000,489507893.012273
1551139200000,592375975.327037
1551398400000,536410480.46392
1551657600000,510664925.146437
1551916800000,598136964.047837
1552176000000,289475543.963133
1552435200000,632556077.344
1552694400000,360840832.093826
1552953600000,609610214.504111
1553212800000,528282764.480713
1553472000000,596522167.552637
1553731200000,625086884.886481
1553990400000,421441500.798735
1554249600000,1183522596.2499
1554508800000,426663923.548921
1554768000000,877070582.095037
1555027200000,693684833.346474
1555286400000,804147839.205968
1555545600000,694249179.155019
1555804800000,360713964.469088
1556064000000,1576941009.18347
1556323200000,442516045.090871
1556582400000,841828231.12052
1556841600000,858064130.790705
1557100800000,769428196.684081
1557360000000,1251747786.99949
1557619200000,1047479224.06264
1557878400000,1595050697.09695
1558137600000,688963903.658277
1558396800000,1011724990.89294
1558656000000,1291010564.0933
1558915200000,1318870008.46283
1559174400000,1307364485.98112
1559433600000,661260854.072411
1559692800000,2554143447.31926
1559952000000,537539563.516134
1560211200000,1596486462.48794
1560470400000,1268348918.472
1560729600000,2950935222.42847
1560988800000,1190905553.64237
1561248000000,1181274913.1325
1561507200000,2930019255.94771
1561766400000,1357452935.74732
1562025600000,1813299811.70937
1562284800000,1176057042.74459
1562544000000,2099126797.96369
1562803200000,1909308953.10433
1563062400000,880311916.429513
1563321600000,1898295641.75235
1563580800000,835319633.831489
1563840000000,946331234.643111
1564099200000,993970297.737923
1564358400000,4112257571.27222
1564617600000,1063515472.58285
1564876800000,584301307.017416
1565136000000,1528500615.47788
1565395200000,796863848.442387
1565654400000,1666494659.99051
1565913600000,1077642458.52809
1566172800000,1023246904.67013
1566432000000,951158027.834026
1566691200000,576624098.058777
1566950400000,1050824062.27406
1567209600000,536730722.744341
1567468800000,1484070470.30013
1567728000000,2785938242.47131
1567987200000,1233969516.75112
1568246400000,1811962087.02676
1568505600000,465077107.456492
1568764800000,1899700648.3467
1569024000000,1297619718.14635
1569283200000,3139283339.2161
1569542400000,1158429641.01496
1569801600000,1032865548.01648
1570060800000,941153423.813483
1570320000000,437929223.289477
1570579200000,1063632108.53833
1570838400000,434035291.224281
1571097600000,933447813.563032
1571356800000,1046146449.48076
1571616000000,949795298.925235
1571875200000,984320293.086673
1572134400000,721778043.423887
1572393600000,933497841.255334
1572652800000,736867493.36135
1572912000000,2769186824.13713
1573171200000,1458241138.12778
1573430400000,718863061.19166
1573689600000,946450282.515701
1573948800000,342818350.321039
1574208000000,870969121.524629
1574467200000,1151153475.67428
1574726400000,1179814702.24228
1574985600000,1078007992.31578
1575244800000,904057314.823355
1575504000000,829793365.229581
1575763200000,307899861.771098
1576022400000,960237277.26307
1576281600000,455496983.970829
1576540800000,1699726138.74945
1576800000000,1192218774.49197
1577059200000,1144871677.88131
1577318400000,783721256.337016
1577577600000,381265550.855148
1577836800000,278141981.965149
1578096000000,623052159.06369
1578355200000,1122651351.86172
1578614400000,1280612805.31253
1578873600000,881745942.082351
1579132800000,1325748763.69605
1579392000000,604108398.922501
1579651200000,1252987750.19963
1579910400000,372513968.74356
1580169600000,1052472169.00964
1580428800000,2215319754.1268
1580688000000,3506998581.29517
1580947200000,3323586288.2882
1581206400000,744577606.607648
1581465600000,1870288291.39479
1581724800000,1109593958.57004
1581984000000,1513418378.62798
1582243200000,1133722528.69818
1582502400000,1060129347.02799
1582761600000,2025910515.26091
1583020800000,549446378.675048
1583280000000,1344613313.04405
1583539200000,714006122.12699
1583798400000,1642231325.0775
1584057600000,2755019578.84146
1584316800000,1829202302.65315
1584576000000,1203126598.80139
1584835200000,707671399.167601
1585094400000,939872246.666284
1585353600000,606386218.694661
1585612800000,1183183832.53956
1585872000000,996027773.773442
1586131200000,1903887715.82672
1586390400000,2311484767.99329
1586649600000,408486669.553085
1586908800000,1009167505.32317
1587168000000,519833202.144473
1587427200000,1086827836.50855
1587686400000,1901237345.55861
1587945600000,1244890678.78536
1588204800000,2685333576.87795
1588464000000,798356910.646175
1588723200000,1639157502.58385
1588982400000,1891310409.07318
1589241600000,1902634189.74064
1589500800000,1570409119.92827
1589760000000,1522447447.77392
1590019200000,1827598465.30696
1590278400000,981745455.338841
1590537600000,1653961345.48304
1590796800000,726174719.659483
1591056000000,2689299632.09421
1591315200000,1798108013.43404
1591574400000,1476953360.63616
1591833600000,2319865799.72096
1592092800000,459031700.888373
1592352000000,1698265606.83664
1592611200000,580481419.614336
1592870400000,2158044283.7941
1593129600000,1982165061.32764
1593388800000,1094780887.00755
1593648000000,1329290846.49266
1593907200000,511532010.235418
1594166400000,1582500913.17443
1594425600000,576572385.558404
1594684800000,1245429103.12721
1594944000000,1100985768.81717
1595203200000,1056788376.71222
1595462400000,1733033896.10933
1595721600000,1009262428.00711
1595980800000,2066537370.29674
1596240000000,1282524246.37756
1596499200000,1514661048.79905
1596758400000,1897594213.63528
1597017600000,2038494057.068
1597276800000,1705063980.69705
1597536000000,923018319.347379
1597795200000,1951302613.8825393
1598054400000,947590518.3606329
1598313600000,1571905464.0375934
1598572800000,2013696414.016841
1598832000000,2351032934.550586
1599091200000,2195667067.2480316
1599350400000,942632672.8111798
1599609600000,1479239533.7312331
1599868800000,855809354.7957093
1600128000000,1675152816.8943894
1600387200000,1937356456.84136
1600646400000,1618550493.708504
1600905600000,2038281713.5185595
1601164800000,789919236.0190964
1601424000000,1561125507.1341772
1601683200000,846455550.5192969
1601942400000,1385299160.190378
1602201600000,2052602359.6675017
1602460800000,1519550414.7656412
1602720000000,1656087273.91197
1602979200000,564810368.5227593
1603238400000,2381891958.1275086
1603497600000,1019815578.520192
1603756800000,1916977068.721834
1604016000000,1893674939.1413562
1604275200000,1715336327.8298092
1604534400000,5149644713.046795
1604793600000,1123463511.0622897
1605052800000,2715135370.028515
1605312000000,1356685552.9036057
1605571200000,3117390382.4550147
1605830400000,4202034216.731514
1606089600000,2703213540.7977214
1606348800000,3560329146.149023
1606608000000,1353406964.7056353
1606867200000,2983704874.188316
1607126400000,1245963842.4548998
1607385600000,3771844232.261542
1607644800000,2913875514.564554
1607904000000,2685900125.77615
1608163200000,5540206537.115145
1608422400000,2436345570.703207
1608681600000,6427851084.363599
1608940800000,2615234142.573132
1609200000000,5504342175.362542
1609459200000,4343208402.410698
1609718400000,7503147813.225784
1609977600000,9896769612.735806
1610236800000,4278195465.100052
1610496000000,5277220346.7589445
1610755200000,2570302174.9651437
1611014400000,7509307340.108117
1611273600000,5354605407.599176
1611532800000,3905630182.601754
1611792000000,4988231552.939995
1612051200000,3119627987.413366
1612310400000,4985868433.536457
1612569600000,4577756277.630126
1612828800000,10834628125.018213
1613088000000,7811431839.715774
1613347200000,5028594620.989651
1613606400000,8027247241.935083
1613865600000,7839947832.124444
1614124800000,9123958043.345936
1614384000000,3416482976.250144
1614643200000,6707252970.14486
1614902400000,8571816585.961295
1615161600000,6455368739.454128
1615420800000,7815260934.970914
1615680000000,5914693356.069364
1615939200000,6410069887.531584
1616198400000,3378908922.8126254
1616457600000,7567504956.543793
1616716800000,7494637392.191981
1616976000000,6604751298.088798
1617235200000,6961929171.789202
1617494400000,3007013909.974989
1617753600000,6422300909.583367
1618012800000,6092856977.739401
1618272000000,9364020483.020603
1618531200000,7918735254.1182995
1618790400000,7003954975.952247
1619049600000,8500130355.892971
1619308800000,5690337431.31398
1619568000000,5400170407.9552355
1619827200000,3347043374.8694096
1620086400000,7698193443.310121
1620345600000,9703541846.825617
1620604800000,8099530690.219605
1620864000000,11355681895.517153
1621123200000,5725518842.773768
1621382400000,14642615897.19912
1621641600000,5042562364.379068
1621900800000,6201345379.021109
1622160000000,5453824455.071646
1622419200000,3294970505.355651
1622678400000,4080204482.2136693
1622937600000,1550993266.2225916
1623196800000,4061991299.6894774
1623456000000,2153678028.595535
1623715200000,4080041045.1731434
1623974400000,5151710129.431004
1624233600000,4751842584.489068
1624492800000,3876348202.4309297
1624752000000,2112213965.6302857
1625011200000,3725912659.9057236
1625270400000,1526282960.7179453
1625529600000,2346543660.266684
1625788800000,2552942232.963585
1626048000000,3530030646.398229
1626307200000,3546057522.319202
1626566400000,1052594971.1817188
1626825600000,3408086708.7529273
1627084800000,1689884089.6329966
1627344000000,7345558779.508659
1627603200000,3645326210.342276
1627862400000,3383600749.1596594
1628121600000,3189301462.820454
1628380800000,2863365745.2230344
1628640000000,5806136771.043135
1628899200000,3157295026.044922
1629158400000,2915373923.378095
1629417600000,5683508929.504638
1629676800000,5800342005.268154
1629936000000,5354725344.593736
1630195200000,1649218799.6469216
1630454400000,5449363613.813484
1630713600000,2397543151.0204377
1630972800000,7058595281.0081625
1631232000000,6739492372.85368
1631491200000,4380249885.695589
1631750400000,4153268623.6051164
1632009600000,1797162881.967694
1632268800000,3589501923.128757
1632528000000,1498517647.7164574
1632787200000,3691508332.4979734
1633046400000,4232654754.3083906
1633305600000,4985789606.153524
1633564800000,7063813953.370817
1633824000000,2347027649.361444
1634083200000,4979962944.730588
1634342400000,4071153200.68119
1634601600000,7660166168.948563
1634860800000,6910857031.200808
1635120000000,5639331920.894306
1635379200000,6817487230.179183
1635638400000,3075083985.1806726
1635897600000,7935879531.750709
1636156800000,2757510648.1908
1636416000000,8511741829.845534
1636675200000,6291969519.770697
1636934400000,5704920149.179018
1637193600000,10213009488.771072
1637452800000,2590670066.7854753
1637712000000,5700109165.167301
1637971200000,2469579561.408766
1638230400000,6028906432.161463
1638489600000,5995006290.502215
1638748800000,7568392055.448132
1639008000000,7507375135.427462
1639353600000,4853087723.234491
1639612800000,4310775515.150582
1639872000000,1192663841.0107796
1640217600000,6161478519.5308075
1640563200000,4021079891.0736294
1640822400000,4495058364.967323
1641081600000,1452133098.9064906
1641340800000,4120168493.1743636
1641600000000,1793479669.1852403
1641859200000,5047411626.824847
1642118400000,4033611360.8800573
1642377600000,3617010045.4515376
1642636800000,4889817377.076394
1642896000000,2570198094.106021
1643155200000,4724487375.564173
1643414400000,4795236874.619529
1643673600000,8106321716.426824
1643932800000,4038621760.862401
1644192000000,5383799346.894287
1644451200000,5445221748.908677
1644710400000,1353922240.451119
1644969600000,3802128926.759299
1645228800000,1623004423.9240785
1645488000000,3543912810.2535915
1645747200000,5331044431.493843
1646006400000,6046602126.393123
1646265600000,4573611315.379651
1646524800000,1221415770.8337603
1646784000000,6199177258.927656
1647043200000,1419859005.3521538
1647302400000,3536984794.9247446
1647561600000,5901502528.208304
1647820800000,6292318394.145836
1648080000000,4246198423.515624
1648339200000,4081241680.3127346
1648598400000,5223175410.299848
1648857600000,2491811084.6347647
1649116800000,4109973025.185322
1649376000000,3214336086.8389087
1649635200000,5145118168.094051
1649894400000,6126220619.5982895
1650153600000,1246709618.6163137
1650412800000,5390335872.441646
1650672000000,1324626784.014653
1650931200000,4582894825.063292
1651190400000,4937991047.844668
1651449600000,4705106674.739815
1651708800000,7042747167.161246
1651968000000,4391326158.686935
1652227200000,12212415420.468674
1652486400000,4499178550.730882
1652745600000,5663926191.593393
1653004800000,4929623686.819292
1653264000000,4939484942.570603
1653523200000,4044772416.690988
1653782400000,1417152774.2209327
1654041600000,6314626333.189133
1654300800000,1757094779.0007696
1654560000000,4259209247.746276
1654819200000,4046793102.939683
1655078400000,12462579881.445564
1655337600000,7109991512.203534
1655596800000,3068667429.006106
1655856000000,4390329667.811968
1656115200000,1389427160.3704894
1656374400000,2917809496.024267
1656633600000,4546355473.617748
1656892800000,1972142139.0050864
1657152000000,3226941641.1462502
1657411200000,1077713609.741559
1657670400000,2383177233.7305536
1657929600000,1392874214.3324618
1658188800000,4686873167.751223
1658448000000,2968088068.9026737
1658707200000,2240841200.856595
1658966400000,3762271329.7370615
1659225600000,1438862646.8271215
1659484800000,2835680869.9736896
1659744000000,861842752.5742803
1660003200000,2572928084.4797115
1660262400000,2439184815.0623903
1660521600000,2486543315.2726755
1660780800000,2417721838.724551
1661040000000,729684429.3867123
1661299200000,1805257439.5020328
1661558400000,1378816166.8416512
1661817600000,3088297716.030527
1662076800000,2841992710.129957
1662336000000,2108564796.6818683
1662595200000,2474305281.4342155
1662854400000,1050210815.9310844
1663113600000,2626909249.0787134
1663372800000,1089606552.5209684
1663632000000,2717351706.3375545
1663891200000,2446313226.405114
1664150400000,1851841537.4975586
1664409600000,4122653170.856393
1664668800000,798931959.4859155
1664928000000,2788889389.9968886
1665187200000,891595342.2797585
1665446400000,2173820182.1836033
1665705600000,2335762972.911618
1665964800000,2043650927.987136
1666224000000,1790440267.6969275
1666483200000,863875132.0819519
1666742400000,4840001389.030845
1667001600000,1370810442.8355875
1667260800000,2591653015.966983
1667520000000,4952741205.334531
1667779200000,3854033179.2232313
1668038400000,5450942995.332227
1668297600000,1494812299.9661403
1668556800000,3591834000.308391
1668816000000,1261281057.6791189
1669075200000,2641080662.9541574
1669334400000,2167501567.0760984
1669593600000,1617313064.3047447
1669852800000,2626041872.0538573
1670112000000,808868574.8486406
1670371200000,1442576449.6238878
1670630400000,967835995.7450731
1670889600000,3045350290.4675856
1671148800000,2247197492.0637503
1671408000000,1929149952.876581
1671667200000,1859348909.4230971
1671926400000,567704284.870407
1672185600000,1926197296.2123392
1672444800000,1461649789.6553886
1672704000000,1935284430.5764203
1672963200000,1512276042.4880793
1673222400000,1764693546.2864401
1673481600000,2247438243.6297073
1673740800000,1106496482.9809735
1674000000000,2419845787.872617
1674259200000,2449265693.2777076
1674518400000,2028801894.4644117
1674777600000,2520965287.8745837
1675036800000,2569567382.907553
1675296000000,2350568892.687534
1675555200000,893021547.4156011
1675814400000,2023212584.0370593
1676073600000,1616291509.3106585
1676332800000,2556253417.1765366
1676592000000,2700502695.7131515
1676851200000,1732893145.332651
1677110400000,2319568505.898318
1677369600000,829030192.9549239
1677628800000,3301347256.8235106
1677888000000,1387147095.1107905
1678147200000,3374322168.0047064
1678406400000,3145620928.4517913
1678665600000,4722952043.929702
1678924800000,3822620889.8653975
1679184000000,2375622526.910426
1679443200000,4085982036.0350213
1679702400000,1550482121.7267482
1679961600000,2928743459.536357
1680220800000,3688566063.994466
1680480000000,2427314471.3794074
1680739200000,2750821198.0916862
1680998400000,786257013.0006487
1681257600000,5793871314.410771
1681516800000,1462605812.374483
1681776000000,2422892168.755929
1682035200000,3574778822.6395483
1682294400000,2117557490.949825
1682553600000,2759095405.121972
1682812800000,930842814.8253765
1683072000000,2422988601.261196
1683331200000,1400151899.5226257
1683590400000,2281077965.487694
1683849600000,3169630069.189967
1684108800000,2763003238.264736
1684368000000,2512673144.6409097
1684627200000,791504500.9000938
1684886400000,2711288352.175955
1685145600000,1428456846.3702302
1685404800000,2717578997.3582397
1685664000000,3105301689.675224
1685923200000,3039689264.928618
1686182400000,2955188802.9258275
1686441600000,1835728223.472706
1686700800000,3287955132.691958
1686960000000,2175325693.612937
1687219200000,3897871059.861629
1687478400000,4295642711.518616
1687737600000,3515517320.6694574
1687996800000,5186493187.03279
1688256000000,1946218416.8312912
1688515200000,3050116810.1210318
1688774400000,1730543820.382496
1689033600000,3194618002.5341296
1689379200000,1748986507.8810234
1689638400000,3782011843.9368477
1689897600000,3344069486.298063
1690156800000,3158620784.6818676
1690416000000,3329621508.9562607
1690675200000,1385049778.4566677
1690934400000,3452200381.968956
1691193600000,1458134945.4924161
1691452800000,3023308596.4169707
1691712000000,2809095913.5786595
1691971200000,3301793396.5727725
1692230400000,4488093404.198382
1692489600000,1116745349.641239
1692748800000,4105797823.468731
1693008000000,1073303915.6180044
1693267200000,3820977847.2997947
1693526400000,3524505655.3517632
1693785600000,1552988196.9131672
1694044800000,2196838787.047706
1694304000000,1002287878.9629397
1694563200000,1902557899.098183
1694822400000,1401576877.966871
1695081600000,2555774449.0871058
1695340800000,2068161118.5960553
1695600000000,2772928955.5269485
1695859200000,3339343687.4450903
1696118400000,1345571689.3055787
1696377600000,3581678809.9866757
1696636800000,1755532318.6164157
1696896000000,3821910974.1787443
1697155200000,2421619646.7398853
1697414400000,3676992091.010696
1697673600000,3055653663.573434
1697932800000,1590687841.5072508
1698192000000,5410058415.255335
1698451200000,2870949243.580532
1698710400000,3801042794.6634893
1698969600000,4845318003.346834
1699228800000,3548525600.407826
1699488000000,6287696612.251723
1699747200000,1674082856.514645
1700092800000,4524130270.562707
1700352000000,1523180186.5402942
1700611200000,5032277994.118966
1700870400000,2730084336.6812563
1701129600000,4427109260.402222
1701388800000,5505329810.390505
1701648000000,6631870125.654375
1701907200000,6360147723.127843
1702166400000,2417173945.385429
1702425600000,3795478024.164756
1702684800000,3552822420.327068
1702944000000,5265539890.764674
1703203200000,5791592267.206111
1703462400000,2721717821.8728905
1703721600000,4984776519.626013
1703980800000,5775726137.874888
1704240000000,5809292836.613322
1704499200000,3514058610.2708097
1704758400000,7313080325.294907
1705017600000,14005870397.167002
1705276800000,4996520831.943217
1705536000000,9254871867.189322
1705795200000,2224918361.826995
1706054400000,9848223437.575153
1706313600000,2085901470.8859684
1706572800000,10414364856.193766
1706832000000,5697691728.701172
1707091200000,6388823686.040648
1707350400000,6959960919.159082
1707609600000,3435220649.64012
1707868800000,14808730273.070635
1708128000000,2812316081.6115212
1708387200000,8084102403.71277
1708646400000,7894519042.487277
1708905600000,7973852984.805449
1709164800000,15960554472.385185
1709424000000,3175882955.33311
1709683200000,19598765884.1782
1709942400000,4704779112.537283
1710201600000,16249318406.90542
1710460800000,14316113749.467398
1710720000000,11933590441.311108
1710979200000,11202686425.692236
1711238400000,3446270505.158186
1711497600000,12835468637.174114
1711756800000,4899663871.94741
1712016000000,12446948304.835768
1712275200000,7927852982.371402
1712534400000,11418584778.487938
1712793600000,8561053017.120058
1713052800000,5003997183.111914
1713312000000,8561709706.407869
1713571200000,1849550188.3816292
1713830400000,7265789225.50074
1714089600000,7554163013.008273